eventID	intensity
452231	1.08836274465
452232	1.09110351581
452233	1.08868962561
452234	0.965078331538
452235	1.08516936907
452236	1.06128191395
452237	1.06578281339
452238	1.10752299812
452239	1.09115380519
452240	1.1196678832
452241	1.08262975542
452242	1.099350974
452243	1.12067367078
452244	1.08112107404
452245	1.10158885138
452246	1.09736454352
452247	1.11667566514
452250	1.10106081289
452251	1.0758909786
452254	1.08909194064
452255	1.10410332034
439178	1.01549343419
439179	1.01247607143
439180	0.981749260742
439181	1.02607934851
439182	1.0188376779
439185	1.03254153373
439186	1.02341401141
439187	1.04611966612
439188	1.01488996164
439189	1.02389176051
439190	1.03538288366
439191	1.0270599914
439192	1.02067324024
439193	1.04488757633
439194	1.03591092214
439195	1.02135214686
439196	0.996584627606
439197	1.02371574768
439198	1.0304545245
439199	1.02452037775
439200	0.965908106294
439201	0.983257942118
439202	1.01365787184
439203	1.04571735108
439204	0.96309190106
439205	1.00629047779
439206	1.02479696934
439207	1.01423619971
439208	1.02879497498
439209	1.0297253285
439210	1.0418199242
439211	1.0282669365
439212	0.963770807678
439213	1.04234796268
439214	1.03143516739
439215	0.95421582563
439216	0.994849644024
439217	0.9284173741
439218	1.0270599914
439219	1.01556886825
439220	1.03098256298
439221	1.03905400834
439222	1.01189774357
439223	0.972068555246
439224	1.02796520023
439225	1.05894345781
439226	1.04933818639
439227	1.05610210789
439228	1.03447767483
439229	0.940662837936
439230	1.04903645011
439231	1.0074722782
439232	1.03882770613
439233	0.925173709142
439234	0.950293254052
439235	0.92660695645
439236	0.961080325892
439237	0.933018852298
439238	0.96930263939
439239	1.01830963942
439240	1.02723600423
439241	1.02379118175
439242	1.03598635621
439243	1.037218446
439244	0.962513573198
439245	0.979259936472
439246	0.991882570652
439247	0.982704758948
458199	1.12140286678
458200	1.12296183754
458201	1.10870479853
458202	1.10860421977
458203	1.12504884677
458204	1.12316299505
458205	1.09585586215
458206	1.12728672415
458207	1.13533302482
458208	1.12912228649
458209	1.1276387498
458210	1.11939129161
458211	1.13027894221
458212	1.13389977751
458213	1.11994447478
458214	1.12766389449
458215	1.10774930033
458216	1.13711829778
458217	1.12499855739
458218	1.11380917052
458219	1.11632363948
458220	1.11861180624
458221	1.10284608586
458222	1.10940884984
458223	1.11109354404
458224	1.11355772363
458225	1.11443778776
458226	1.10460621413
458227	1.11851122748
458228	1.06050242857
458229	1.1278901967
458230	1.12253437781
458231	1.12952460152
458233	1.12866968208
458234	1.11961759382
458235	1.11126955687
458236	1.11838550403
458237	1.1066177893
458238	1.09821946297
458239	1.11818434651
458240	1.11753058458
458241	1.12419392733
458242	1.10256949427
458243	1.11695225672
458244	1.10098537883
458245	1.09648447939
458246	1.13281855586
458247	1.12059823671
458248	1.11235077852
458249	1.11396003866
458250	1.10065849786
458251	1.09314023567
458252	1.13070640193
458253	1.12067367078
458254	1.12188061588
458255	1.11033920336
458256	1.10664293399
458257	1.12054794733
458258	1.09009772823
458259	1.10118653634
458260	1.11624820541
458261	1.10214203455
458262	1.12447051891
458263	1.1070955384
442154	1.04272513302
442155	1.04312744806
442156	1.03628809248
442157	1.05552378003
442158	1.04898616073
442159	1.02695941264
442160	1.04596879798
442161	1.01629806425
442162	1.03573490931
442163	1.0326169678
442164	1.04347947371
442165	1.05622783134
442166	1.0592200494
442167	1.03259182311
442168	1.03206378463
442169	1.04757805812
442170	1.05001709301
442171	1.06045213919
442172	1.06180995243
442173	1.05715818485
442174	1.02698455733
442175	1.04194564764
442176	1.03573490931
442177	1.04413323564
442178	1.03782191855
442179	1.04352976309
442181	1.02303684107
442182	1.04078899192
442183	1.0241683521
442184	1.020773819
442185	1.0309322736
442186	1.05283329824
442187	1.02831722588
442188	1.05207895755
442189	1.05833998526
442190	1.04038667689
442191	1.04551619357
442192	1.04451040598
442193	1.04493786571
442194	1.04521445729
442195	1.04071355785
442196	1.02484725872
442197	1.05675586982
442198	1.05813882775
442199	1.05393966458
442200	1.04928789701
442201	1.0633186338
442202	1.0568061592
442203	1.02145272562
442204	1.05346191548
442205	0.685720830082
442206	1.05331104734
442207	1.03384905759
442208	1.04865927977
442209	1.03855111455
442210	1.0495393439
442211	1.03296899346
442212	1.05974808788
442213	1.0696048062
442214	1.05992410071
442215	1.04234796268
442216	1.0652547749
442217	1.07438229723
442218	1.05288358762
442219	1.06460101297
442220	1.06367065946
442221	1.03593606683
442222	1.05308474514
442223	1.04468641881
442224	1.06935335931
479888	1.1610057529
479889	1.19070163132
479890	1.16822227882
479891	1.17903449534
479892	1.17943681038
479893	1.15637913001
479894	1.18788542608
479895	1.17621829011
479896	1.17614285604
479897	1.17848131217
479898	1.17038472212
479899	1.17420671494
479900	1.18979642249
479901	1.12024621106
479902	1.18428973547
479903	1.15019353637
479904	1.01760558811
479907	1.14488800687
479908	1.12130228802
479909	1.16779481909
479910	1.10966029674
479911	1.09872235676
479913	1.10171457482
479914	1.15160163899
479915	1.15426697609
479916	1.19024902691
479917	0.998143598362
479918	1.09288878877
479919	1.11924042348
479920	1.18911751587
479921	1.1902741716
479922	1.19100336759
479923	1.20644220701
479924	1.19625860772
479925	1.13978363488
479926	1.21529313775
479927	1.22741287813
479928	1.20523526191
479929	1.20729712645
479930	1.2146896652
479931	1.20986188479
479932	1.13885328136
479933	1.20458149998
479934	1.17870761438
479935	1.18056832141
479936	1.17812928652
479937	1.17910992941
479938	1.20925841224
479939	1.20370143584
479940	1.19628375241
442661	1.07400512688
442662	1.07219470923
442664	1.01318012274
442665	1.05250641728
442667	0.941266310486
442668	0.929322582926
442669	1.01021304937
442670	0.994950222782
442671	1.04735175591
442672	1.04021066406
442673	1.01285324178
442674	1.02082410838
442675	1.0524561279
442676	1.03694185441
442677	0.991756847204
442678	0.992687200718
442679	1.05808853837
442680	0.979637106816
442681	0.987180513696
442682	1.00639105655
442683	1.00405260042
442684	0.965103476228
442685	1.00005459477
442686	1.01164629668
442687	0.984163150944
442688	0.987004500868
442689	0.996735495744
442690	0.976770612202
442691	0.993366107338
442692	1.00671793752
442693	0.992259740996
442694	0.989066365416
442695	0.92469596004
442696	0.955171323836
442697	0.937142581392
442698	0.965380067812
442699	0.965128620916
442700	0.94984064964
442701	0.964600582436
442702	0.974583024206
442703	0.849412759378
442704	0.849513338136
442705	0.930906698372
442706	0.967366498292
442707	0.945968367442
442708	0.960426563962
442709	0.960200261756
442710	0.948281678884
442711	0.96424855678
442712	0.953386050874
442713	0.960124827686
442714	0.972621738418
442715	0.967165340774
442716	0.959722512652
442717	0.943378464412
442718	0.97247087028
442719	0.923111844596
442720	0.899098666028
442721	0.901814292504
442722	0.91969216681
442723	0.877851403316
442724	0.88700407033
442725	0.910589789174
442726	0.912349917446
467411	1.08182512535
467412	1.055121465
467413	1.04745233467
467414	1.06673831159
467415	1.0816994019
467416	1.07548866357
467417	1.05952178568
467418	1.03523201552
467419	1.09163155429
467420	1.08134737625
467421	1.08056789087
467422	1.08293149169
467423	1.07194326234
467424	1.01705240494
467425	1.03955690213
467426	1.05333619203
467427	1.03948146806
467428	1.05640384416
467429	1.05092230183
467430	1.06666287752
467431	1.08283091293
467432	1.08144795501
467433	1.07496062509
467434	1.08853875747
467435	1.07918493294
467436	1.10181515358
467437	1.07689676619
467438	1.09060062202
467439	1.06442500015
467440	1.07038429158
467442	1.06882532083
467443	1.09276306533
467444	1.0761424255
467445	1.06706519256
467446	1.0921093034
467447	1.08929309816
467448	1.0788077626
467449	1.06037670512
467450	1.08906679596
467451	1.05783709147
467452	1.08250403197
467453	1.05507117562
467454	1.07767625157
467455	1.06872474207
467456	1.0749354804
467457	1.07242101144
467458	1.07870718384
467459	1.07448287599
467460	1.0473769006
467461	1.08054274618
467462	1.08909194064
467463	1.07707277902
467464	1.09047489857
467465	1.08449046245
467466	1.06812126952
467467	1.07543837419
467468	1.08675348451
467469	1.06470159173
467470	1.08602428851
467471	1.06643657532
467472	1.04923760763
435363	1.08574769693
435364	1.07800313253
435365	1.08325837266
435366	1.07196840703
435367	1.0792855117
435368	1.11489039217
435369	1.12952460152
435370	1.12942402276
435371	1.13042981035
435372	1.132969424
435373	1.1244956636
435374	1.11355772363
435375	1.12778961794
435376	1.11574531162
435377	1.13402550096
435378	1.1191901341
435379	1.13153617669
435380	1.13540845889
435381	1.12897141835
435382	1.13040466566
435383	1.10820190474
435384	1.11587103507
435385	1.11393489397
435386	1.13070640193
435387	1.12052280264
435388	1.12059823671
435389	1.11707798017
435390	1.11848608279
435391	1.12110113051
435393	1.12620550249
435394	1.13930588578
435395	1.12756331573
435396	1.13183791296
435397	1.12743759228
435398	1.1102386246
435399	1.11924042348
435400	1.11906441065
435402	1.10621547426
435403	1.11815920182
435404	1.1116970166
435405	1.10229290268
435406	1.10206660048
435407	1.10546113357
435408	1.10045734034
435409	1.10812647067
435410	1.11783232086
435411	1.11815920182
435412	1.12736215822
435413	1.10920769232
435414	1.11614762665
435415	1.10010531469
444260	1.02819150243
444261	1.02240822383
444262	1.06786982262
444263	0.998369900568
444264	1.03938088931
444265	1.03824937827
444266	1.01934057169
444267	1.04662255991
444268	1.04996680363
444269	1.06329348912
444270	1.03664011814
444271	1.05499574155
444272	1.06037670512
444273	1.05944635161
444274	1.06135734802
444275	1.03689156504
444276	0.972571449038
444277	0.948281678884
444278	0.945892933372
444279	0.990248165828
444280	0.947175312542
444281	0.972998908762
444282	0.972998908762
444283	0.9535620637
444284	0.882327158064
444285	0.985269517286
444286	0.981673826674
444287	1.01149542854
444288	0.890524326874
444289	0.859772371492
444290	1.09515181084
444291	1.03819908889
444292	1.00852835517
444293	1.01519169791
444294	1.0241683521
444295	1.0202960699
444296	1.03777162917
444297	1.03701728848
444298	1.04352976309
444299	1.04005979592
444300	1.03201349525
444301	1.04755291343
444302	1.05600152913
444303	1.0640478298
444304	1.05145034031
444305	1.04051240034
444306	1.0374698929
444307	1.03392449166
444308	1.01370816122
444309	1.0314100227
444310	1.02786462147
444311	1.02535015251
444312	1.03583548807
444313	1.0432531715
444314	1.03269240187
444315	1.01064050909
444316	0.98124636695
444317	1.00488237517
444318	1.01046449627
444319	0.925500590108
467627	1.06510390677
467628	1.07425657378
467629	1.05368821769
467631	1.07621785957
467633	1.11574531162
430654	1.04408294626
430655	0.997741283328
430656	0.972973764072
430657	0.97307434283
430658	0.988965786658
430659	0.994296460852
430660	1.02783947678
430661	1.0302030776
430662	0.99821903243
430663	1.02952417098
430664	1.01287838647
430665	1.01805819252
430672	1.00495780924
430673	0.994673631196
430674	1.00106038236
430675	0.990172731758
430676	0.9963583254
430677	0.988538326934
430678	0.99703723202
430679	1.01297896523
430680	0.984314019082
430681	0.98315736336
430682	1.00357485132
430683	0.997690993948
430684	0.970937044214
430685	0.990901927756
430686	1.01282809709
430687	1.02376603706
430688	1.02653195292
430689	1.01725356246
430690	1.01491510632
430691	1.02120127872
430692	0.999828292564
430693	1.01710269432
430694	0.996157167884
430696	0.988940641968
430697	1.03757047165
430698	1.02846809402
430699	1.00910668303
430700	1.01926513763
430701	1.03266725718
430702	1.00732141007
430703	1.0130292546
430704	1.02160359376
430705	1.01866166508
430706	1.01514140853
430707	1.02854352809
430708	1.02939844753
430709	1.00955928744
430710	1.02612963789
430711	1.00307195752
430712	1.00857864455
471404	1.11325598735
471405	1.09733939883
471406	1.09467406174
471407	1.09716338601
471408	1.09869721207
471409	1.11287881701
471410	1.09293907815
471411	1.11257708073
471412	1.11380917052
471413	1.09889836959
471417	1.10812647067
471418	1.10784987909
471419	1.08464133059
471420	1.0785563157
471421	1.10357528185
471422	1.05939606223
471423	1.06932821462
471424	1.09278821002
471425	1.09779200325
471426	1.09389457636
471427	1.08046731211
471428	1.07078660662
471429	1.07827972412
471430	1.082177151
471431	1.08511907969
471432	1.07893348605
471433	1.08174969128
471434	1.07023342344
471435	1.08745753582
471436	1.1012871151
471437	1.10498338447
471438	1.09276306533
471439	1.10598917206
471440	1.07377882468
471441	1.08403785804
471442	1.08325837266
471443	1.08280576824
471444	1.09266248657
471445	1.09796801607
471446	1.1087802326
471447	1.09532782367
471448	1.10214203455
471449	1.10754814281
471450	1.09366827415
471451	1.09555412587
471452	1.11051521618
471453	1.0896954132
471454	1.11979360665
471455	1.08791014023
471456	1.07536294012
471457	1.09097779236
471458	1.10106081289
471459	1.11979360665
471460	1.10189058765
471461	1.09193329057
471462	1.08386184521
471463	1.09412087856
471464	1.11257708073
471465	1.09605701966
471466	1.08572255224
471467	1.09457348298
471468	1.06990654248
471469	1.08016557584
471470	1.0800147077
471471	1.0928384994
471472	1.09183271181
471473	1.08051760149
471474	1.09816917359
471475	1.10113624696
444734	1.10586344861
444735	1.11602190321
444736	1.10437991192
444737	1.11054036087
444738	1.1145886559
444739	1.12592891091
444740	1.10883052198
444741	1.10659264461
444742	1.1196678832
444743	1.10425418847
444744	1.1109678206
444745	1.09540325773
444746	1.11026376929
